username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-02-16 22:53;0;5;"คนรักพลเอกประยุทธ์ จันทร์โอชา มี 2 จำพวก 1. เกลียดทักษิณ 2. เกลียดทักษิณ #อนาคตใหม่ #ฟ้ารักพ่อ #เลือกตั้ง2562 #เลือกตั้ง62 #เพื่อไทย #เสรีรวมไทย #ไทยรัฐเลือกตั้ง62 #ไทยรัฐดีเบต";;;#อนาคตใหม #ฟ #เล #เล #เพ #เสร #ไทยร #ไทยร;"1096799815676002304";https://twitter.com/tLbqVR6gWNo2ayD/status/1096799815676002304
;2019-02-16 22:07;0;1;"จริงๆ สำนวนการพูดของป๊าเสรี นี่คล้ายๆ ลุงตู่นะ เหมาะเอามาดีเบตกันมาก เพราะ gen baby boomer เหมือนกัน #เสรีรวมไทย https:// twitter.com/Mild21_93/stat us/1096746761870139392 …";;;#เสร;"1096788082680987648";https://twitter.com/crosswalk741/status/1096788082680987648
;2019-02-16 22:00;1;5;"ถ้า #ทษช โดนยุบจริง ฐานคะแนนจะเทมาทางไหน เพราะ พรรคนี้ไม่ส่ง สส ชนกับ #เพื่อไทย เลย? #เลือกตั้ง2562 #ฟ้ารักพ่อ #อนาคตใหม่ #เสรีรวมไทย #พลังประชารัฐ";;;#ทษช #เพ #เล #ฟ #อนาคตใหม #เสร #พล;"1096786280711475201";https://twitter.com/TopGrace/status/1096786280711475201
;2019-02-16 21:46;7;20;"เรือใหม่ ลงด้วยกันมั้ย.. รักกันๆๆ #ฟ้ารักพ่อ #อนาคตใหม่ ​ #เสรีรวมไทย คู่นี้น่ารักกก pic.twitter.com/jhmjUHNBUk";;;#ฟ #อนาคตใหม #เสร;"1096782902992371712";https://twitter.com/lp_feng/status/1096782902992371712
;2019-02-16 21:30;0;0;"ชอบๆๆๆๆๆๆ #เสรีรวมไทย";;;#เสร;"1096778969997660160";https://twitter.com/2fai/status/1096778969997660160
;2019-02-16 21:08;30;18;"https://www. youtube.com/watch?v=g0CGg0 H1EKA … #เสรีพิศุทธ์ #เสรีรวมไทย อยากให้ดูคลิปนี้กันนะ ดูสายตา ดูภาษากายของป๊า คือคนจริงที่แท้ ถึงป๊าอาจจะไม่ได้นายกแต่นึกภาพป๊าได้เป็นฝ่ายค้านจะโคตสยองอะ #ฟ้ารักป๊า #เลือกตั้ง62";;;#เสร #เสร #ฟ #เล;"1096773440567033857";https://twitter.com/crescent_sweet/status/1096773440567033857
;2019-02-16 20:43;0;6;"#เลือกตั้ง62 ต่อต้านการสืบทอดอำนาจของคสช.และประยุทธ์ พรรคที่ควรเลือกคือ #อนาคตใหม่ #เพื่อไทย #เสรีรวมไทย #เพื่อชาติ #สามัญชน #ไทยรักษาชาติ #ประชาชาติ นอกเหนือจากนี้ไม่ต้องมองครับ";;;#เล #อนาคตใหม #เพ #เสร #เพ #สาม #ไทยร #ประชาชาต;"1096766936795336704";https://twitter.com/modernkran/status/1096766936795336704
;2019-02-16 20:14;72;24;"พ่อคะ...หนูเห็นคนจีบกันค่ะพ่อ ฟิคจอยลดาก็มาว่ะเอ็ง #พรรคเพื่อชาติหัวใจนี้เพื่อเธอ #จอยลดา #เสรีรวมไทย #อนาคตใหม่ pic.twitter.com/o8vf6ZVtXW";;;#พรรคเพ #จอยลดา #เสร #อนาคตใหม;"1096759694083842049";https://twitter.com/tangmo_cdp/status/1096759694083842049
;2019-02-16 20:02;1;0;"แถวบ้านมีคนเอาป้ายหาเสียงคุณเสรีพิศุทธ์ สมัยสมัครชิงผู้ว่ากทม. มาบังแดด เดินผ่านทุกวัน มองทุกวัน ตอนนั้นคะแนนเราส่งเขาเป็นผู้ว่าไม่ได้ งวดนี้ส่งเขาเป็นสส.น่าจะได้เนอะ... #เสรีรวมไทย";;;#เสร;"1096756696997740544";https://twitter.com/sanzokung/status/1096756696997740544
;2019-02-16 19:58;0;2;"โว้ววว คนจริงไม่ติดแท็กพรรคด้วย #เสรีรวมไทย";;;#เสร;"1096755676586565633";https://twitter.com/ivaderer/status/1096755676586565633
;2019-02-16 19:33;57;13;"เชิญพบกับอีกหนึ่งป้ายหาเสียงสุดล้ำ โดย #คิดภูวพัฒน์ สีสัน #เลือกตั้ง2562 จากพรรค #เสรีรวมไทย https:// hilight.kapook.com/view/184054 #Kapook";;;#ค #เล #เสร #Kapook;"1096749441959190528";https://twitter.com/kapookdotcom/status/1096749441959190528
;2019-02-16 19:22;34;15;"เป็นอีกหนึ่งคนที่เริ่ดไม่หยุดแล้วไปดูคลิปละชอบตอนนี้มากสุดมากค่ะ ชอบมากคนแก่ๆที่บ้านเคยเชียร์ประยุทธ์แต่พอไปบอกว่ามีคุณเสรีที่เป็นตำรวจลงด้วยพวกเขาก็เปลี่ยนใจเลยค่ะดีใจมากพ่อแม่ใครเชียรประยุทธ์อยู่ลองเสนอชื่อป๊านะคะโอกาสเปลี่ยนใจเยอะมากอยู่ลองแล้ว! #เสรีรวมไทย pic.twitter.com/B9eZ3mmWSP";;;#เสร;"1096746761870139392";https://twitter.com/Mild21_93/status/1096746761870139392
;2019-02-16 18:58;9;14;"ขอบคุณทุกการตอบรับของพ่อค้าแม่ค้าและประชาชนชาวตลิ่งชันรวมถึงทวีวัฒนาที่น่ารักมากๆจริงๆนะคะ และขอขอบพระคุณท่านหัวหน้าพรรค พล.ต.อ.เสรีพิสุทธ์ เตมียเวส ท่านทำชื่อเสียงไว้ให้คนชื่นชมมากมายจริงๆค่ะ #ลูกพรรคปลื้มใจ #เสรีรวมไทย pic.twitter.com/EWRKDWcjlS";;;#ล #เสร;"1096740701683896320";https://twitter.com/ketsiri_r/status/1096740701683896320
;2019-02-16 18:56;3;1;"ชักลังเลละว่าจะลงให้ #อนาคตใหม่ หรือ #เสรีรวมไทย ดี ตอนแรกไม่เห็นรายชื่อวันแรกก็ใจแป้วล่ะ เลยเทไปสีส้มเลย พอชื่อจริงดันกลับมา สองจตสองใจซะแล้ว เอาไงดี";;;#อนาคตใหม #เสร;"1096739993039466496";https://twitter.com/itpcc/status/1096739993039466496
;2019-02-16 18:15;1;3;"เขตเลือกตั้งทหารนี่ มีทางเข้าไปสังเกตุการณ์มั้ย? แม่งโกงแน่ๆ ต้องไปกันกลุ่มใหญ่ๆ ถ้าไม่เข้าไปนะ นับเป็น สส. #พรรคโคตรโกง ได้เลย ไม่ต้องสืบ #ฟ้ารักพ่อ #อนาคตใหม่ #เพื่อไทย #เสรีรวมไทย #ไทยรักษาชาติ";;;#พรรคโคตรโกง #ฟ #อนาคตใหม #เพ #เสร #ไทยร;"1096729746774188032";https://twitter.com/MindfulNewsTH/status/1096729746774188032
